t,r2
1.840000000000000000e+02,9.941215749428909954e-01
1.850000000000000000e+02,9.940345482590774440e-01
1.860000000000000000e+02,9.939381704242661320e-01
1.870000000000000000e+02,9.938344367058751239e-01
1.880000000000000000e+02,9.937250221437061715e-01
1.890000000000000000e+02,9.936115911924593425e-01
1.900000000000000000e+02,9.934957493081613134e-01
1.910000000000000000e+02,9.933785390992819764e-01
1.920000000000000000e+02,9.932605698516590031e-01
1.930000000000000000e+02,9.931420657309798505e-01
1.940000000000000000e+02,9.930232985134861412e-01
1.950000000000000000e+02,9.929043199436841105e-01
1.960000000000000000e+02,9.927852322600136947e-01
1.970000000000000000e+02,9.926661461608674575e-01
1.980000000000000000e+02,9.925472292880416214e-01
1.990000000000000000e+02,9.924285374193645426e-01
2.000000000000000000e+02,9.923098301048982606e-01
2.010000000000000000e+02,9.921911101401104105e-01
2.020000000000000000e+02,9.920721465714852361e-01
2.030000000000000000e+02,9.919528877663144062e-01
2.040000000000000000e+02,9.918333909993570785e-01
2.050000000000000000e+02,9.917137059358683837e-01
2.060000000000000000e+02,9.915940165535133133e-01
2.070000000000000000e+02,9.914745092697977435e-01
2.080000000000000000e+02,9.913552460171062286e-01
2.090000000000000000e+02,9.912361616551130794e-01
2.100000000000000000e+02,9.911171786069680190e-01
2.110000000000000000e+02,9.909981346473581976e-01
2.120000000000000000e+02,9.908787531951086525e-01
2.130000000000000000e+02,9.907589554439446555e-01
2.140000000000000000e+02,9.906387131968716897e-01
2.150000000000000000e+02,9.905180249001194204e-01
2.160000000000000000e+02,9.903968761704827761e-01
2.170000000000000000e+02,9.902754049528603719e-01
2.180000000000000000e+02,9.901537378052797100e-01
2.190000000000000000e+02,9.900318342907750147e-01
2.200000000000000000e+02,9.899097293162402167e-01
2.210000000000000000e+02,9.897874036352594107e-01
2.220000000000000000e+02,9.896648672601769947e-01
2.230000000000000000e+02,9.895421711146876742e-01
2.240000000000000000e+02,9.894190553297224078e-01
2.250000000000000000e+02,9.892955578573511266e-01
2.260000000000000000e+02,9.891715466813197910e-01
2.270000000000000000e+02,9.890469079801936791e-01
2.280000000000000000e+02,9.889214402986384878e-01
2.290000000000000000e+02,9.887949983872178494e-01
2.300000000000000000e+02,9.886673983009257594e-01
2.310000000000000000e+02,9.885386458521893127e-01
2.320000000000000000e+02,9.884083950472570823e-01
2.330000000000000000e+02,9.882763831020422440e-01
2.340000000000000000e+02,9.881424234154591035e-01
2.350000000000000000e+02,9.880063280378660329e-01
2.360000000000000000e+02,9.878676363818561512e-01
2.370000000000000000e+02,9.877260115655405182e-01
2.380000000000000000e+02,9.875810730843922469e-01
2.390000000000000000e+02,9.874322568431072034e-01
2.400000000000000000e+02,9.872789001231423445e-01
2.410000000000000000e+02,9.871202836680493808e-01
2.420000000000000000e+02,9.869554555018508202e-01
2.430000000000000000e+02,9.867838110079324432e-01
2.440000000000000000e+02,9.866047178039761834e-01
2.450000000000000000e+02,9.864179325857531655e-01
2.460000000000000000e+02,9.862238345296592268e-01
2.470000000000000000e+02,9.860225853452732059e-01
2.480000000000000000e+02,9.858149525939998714e-01
2.490000000000000000e+02,9.856019098481810792e-01
2.500000000000000000e+02,9.853845988874886386e-01
2.510000000000000000e+02,9.851641260837157299e-01
2.520000000000000000e+02,9.849413455423596808e-01
2.530000000000000000e+02,9.847173010368797108e-01
2.540000000000000000e+02,9.844925516353701944e-01
2.550000000000000000e+02,9.842674328427118979e-01
2.560000000000000000e+02,9.840422579242784629e-01
2.570000000000000000e+02,9.838172161707020580e-01
2.580000000000000000e+02,9.835925393644808779e-01
2.590000000000000000e+02,9.833682847141632655e-01
2.600000000000000000e+02,9.831447638027601688e-01
2.610000000000000000e+02,9.829220605939453792e-01
2.620000000000000000e+02,9.827003117574323321e-01
2.630000000000000000e+02,9.824795673863880863e-01
2.640000000000000000e+02,9.822597403610171529e-01
2.650000000000000000e+02,9.820410137774765458e-01
2.660000000000000000e+02,9.818234709870995447e-01
2.670000000000000000e+02,9.816068491481130254e-01
2.680000000000000000e+02,9.813910596052074498e-01
2.690000000000000000e+02,9.811762826359505807e-01
2.700000000000000000e+02,9.809623023989962887e-01
2.710000000000000000e+02,9.807490269293412943e-01
2.720000000000000000e+02,9.805365885306611684e-01
2.730000000000000000e+02,9.803245945647038884e-01
2.740000000000000000e+02,9.801132143108782779e-01
2.750000000000000000e+02,9.799024877902583475e-01
2.760000000000000000e+02,9.796923710628985260e-01
2.770000000000000000e+02,9.794827698027108731e-01
2.780000000000000000e+02,9.792737635491577386e-01
2.790000000000000000e+02,9.790654160995422295e-01
2.800000000000000000e+02,9.788575035744779829e-01
2.810000000000000000e+02,9.786500780764392227e-01
2.820000000000000000e+02,9.784430040362450676e-01
2.830000000000000000e+02,9.782361152591577680e-01
2.840000000000000000e+02,9.780293598264498955e-01
2.850000000000000000e+02,9.778228238361145186e-01
2.860000000000000000e+02,9.776163933504515846e-01
2.870000000000000000e+02,9.774099684897455953e-01
2.880000000000000000e+02,9.772034417053750976e-01
2.890000000000000000e+02,9.769967709691468327e-01
2.900000000000000000e+02,9.767898476698484433e-01
2.910000000000000000e+02,9.765825352436853235e-01
2.920000000000000000e+02,9.763747576951243845e-01
2.930000000000000000e+02,9.761665275492868998e-01
2.940000000000000000e+02,9.759578024962953791e-01
2.950000000000000000e+02,9.757484943450983605e-01
2.960000000000000000e+02,9.755385440142610998e-01
2.970000000000000000e+02,9.753278310841186904e-01
2.980000000000000000e+02,9.751164892316218635e-01
2.990000000000000000e+02,9.749045584694963074e-01
3.000000000000000000e+02,9.746918289498228694e-01
3.010000000000000000e+02,9.744785827017493629e-01
3.020000000000000000e+02,9.742647312469157050e-01
3.030000000000000000e+02,9.740499856427640157e-01
3.040000000000000000e+02,9.738346773536333822e-01
3.050000000000000000e+02,9.736186889217829377e-01
3.060000000000000000e+02,9.734020724861865981e-01
3.070000000000000000e+02,9.731848057121594842e-01
3.080000000000000000e+02,9.729669711324495651e-01
3.090000000000000000e+02,9.727484557430988721e-01
3.100000000000000000e+02,9.725292713843834980e-01
3.110000000000000000e+02,9.723094956434173985e-01
3.120000000000000000e+02,9.720892116383628156e-01
3.130000000000000000e+02,9.718683060079452707e-01
3.140000000000000000e+02,9.716468715246135979e-01
3.150000000000000000e+02,9.714248685619564228e-01
3.160000000000000000e+02,9.712025063171303429e-01
3.170000000000000000e+02,9.709795200192945508e-01
3.180000000000000000e+02,9.707559494747798334e-01
3.190000000000000000e+02,9.705317568209573809e-01
3.200000000000000000e+02,9.703069414463393327e-01
3.210000000000000000e+02,9.700815042479159489e-01
3.220000000000000000e+02,9.698554194918815874e-01
3.230000000000000000e+02,9.696286010556777191e-01
3.240000000000000000e+02,9.694011060116446421e-01
3.250000000000000000e+02,9.691728250179998394e-01
3.260000000000000000e+02,9.689438734056773361e-01
3.270000000000000000e+02,9.687140578076122166e-01
3.280000000000000000e+02,9.684834140208363751e-01
3.290000000000000000e+02,9.682519257832959969e-01
3.300000000000000000e+02,9.680195832115834342e-01
3.310000000000000000e+02,9.677866400089669696e-01
3.320000000000000000e+02,9.675530544911453701e-01
3.330000000000000000e+02,9.673188222495086031e-01
3.340000000000000000e+02,9.670841286618789834e-01
3.350000000000000000e+02,9.668488842004527850e-01
3.360000000000000000e+02,9.666132654864326712e-01
3.370000000000000000e+02,9.663774648083485186e-01
3.380000000000000000e+02,9.661415377194325638e-01
3.390000000000000000e+02,9.659054451018668219e-01
3.400000000000000000e+02,9.656693083186620452e-01
3.410000000000000000e+02,9.654332890114818433e-01
3.420000000000000000e+02,9.651974068264195239e-01
3.430000000000000000e+02,9.649615452344868505e-01
3.440000000000000000e+02,9.647258310368779233e-01
3.450000000000000000e+02,9.644903369108995816e-01
3.460000000000000000e+02,9.642551920546920119e-01
3.470000000000000000e+02,9.640203861036614752e-01
3.480000000000000000e+02,9.637859490357932879e-01
3.490000000000000000e+02,9.635518700629073230e-01
3.500000000000000000e+02,9.633183597337839910e-01
3.510000000000000000e+02,9.630854514453318638e-01
3.520000000000000000e+02,9.628529935226585179e-01
3.530000000000000000e+02,9.626211735969814054e-01
3.540000000000000000e+02,9.623900922678921832e-01
3.550000000000000000e+02,9.621596008253621157e-01
3.560000000000000000e+02,9.619297470353541657e-01
3.570000000000000000e+02,9.617004439442246033e-01
3.580000000000000000e+02,9.614718191694697769e-01
3.590000000000000000e+02,9.612437720987416778e-01
3.600000000000000000e+02,9.610163365936484903e-01
3.610000000000000000e+02,9.607894234463842942e-01
3.620000000000000000e+02,9.605629857451437603e-01
3.630000000000000000e+02,9.603371897983544736e-01
3.640000000000000000e+02,9.601119105653268537e-01
3.650000000000000000e+02,9.598873593973249463e-01
3.660000000000000000e+02,9.596636360762853535e-01
3.670000000000000000e+02,9.594409317327798892e-01
3.680000000000000000e+02,9.592193062689579053e-01
3.690000000000000000e+02,9.589986232532377031e-01
3.700000000000000000e+02,9.587791447219219387e-01
3.710000000000000000e+02,9.585609567835623457e-01
3.720000000000000000e+02,9.583439643673390407e-01
3.730000000000000000e+02,9.581282013980705337e-01
3.740000000000000000e+02,9.579137809083095867e-01
3.750000000000000000e+02,9.577005839134937748e-01
3.760000000000000000e+02,9.574887948139215732e-01
3.770000000000000000e+02,9.572783447304032967e-01
3.780000000000000000e+02,9.570692115352572582e-01
3.790000000000000000e+02,9.568616352756285082e-01
3.800000000000000000e+02,9.566555915258799780e-01
3.810000000000000000e+02,9.564512819949227973e-01
3.820000000000000000e+02,9.562486157091836247e-01
3.830000000000000000e+02,9.560475644918794424e-01
3.840000000000000000e+02,9.558482867150517315e-01
3.850000000000000000e+02,9.556509005101874177e-01
3.860000000000000000e+02,9.554552855210091122e-01
3.870000000000000000e+02,9.552614226432348810e-01
3.880000000000000000e+02,9.550693372366185763e-01
3.890000000000000000e+02,9.548790121039446577e-01
3.900000000000000000e+02,9.546905481212544231e-01
3.910000000000000000e+02,9.545040638140751543e-01
3.920000000000000000e+02,9.543192876819749371e-01
3.930000000000000000e+02,9.541362161429358668e-01
3.940000000000000000e+02,9.539550029926215924e-01
3.950000000000000000e+02,9.537758872008288424e-01
3.960000000000000000e+02,9.535985747584463379e-01
3.970000000000000000e+02,9.534231565998934066e-01
3.980000000000000000e+02,9.532496072226284145e-01
3.990000000000000000e+02,9.530779288472766009e-01
4.000000000000000000e+02,9.529079154720948575e-01
4.010000000000000000e+02,9.527397729237280233e-01
4.020000000000000000e+02,9.525732406774483074e-01
4.030000000000000000e+02,9.524085487108783221e-01
4.040000000000000000e+02,9.522455968263559001e-01
4.050000000000000000e+02,9.520845735598928439e-01
4.060000000000000000e+02,9.519254833196838517e-01
4.070000000000000000e+02,9.517683960049249103e-01
4.080000000000000000e+02,9.516132472689555755e-01
4.090000000000000000e+02,9.514602192466889985e-01
4.100000000000000000e+02,9.513092196283834401e-01
4.110000000000000000e+02,9.511602755972041745e-01
4.120000000000000000e+02,9.510134529393259317e-01
4.130000000000000000e+02,9.508687997828240146e-01
4.140000000000000000e+02,9.507265299289684446e-01
4.150000000000000000e+02,9.505864129701638854e-01
4.160000000000000000e+02,9.504486053475550422e-01
4.170000000000000000e+02,9.503131009061194234e-01
4.180000000000000000e+02,9.501797964863634149e-01
4.190000000000000000e+02,9.500489278709290941e-01
4.200000000000000000e+02,9.499204830413534584e-01
4.210000000000000000e+02,9.497943669998097915e-01
4.220000000000000000e+02,9.496706777509498210e-01
4.230000000000000000e+02,9.495496706759970484e-01
4.240000000000000000e+02,9.494311263433177217e-01
4.250000000000000000e+02,9.493150095793981835e-01
4.260000000000000000e+02,9.492015717460755564e-01
4.270000000000000000e+02,9.490905357249092011e-01
4.280000000000000000e+02,9.489819927718906589e-01
4.290000000000000000e+02,9.488758356532897009e-01
4.300000000000000000e+02,9.487722393449972147e-01
4.310000000000000000e+02,9.486713496615180041e-01
4.320000000000000000e+02,9.485729783717433694e-01
4.330000000000000000e+02,9.484771902063341420e-01
4.340000000000000000e+02,9.483839660665190907e-01
4.350000000000000000e+02,9.482936147981673169e-01
4.360000000000000000e+02,9.482060853817779744e-01
4.370000000000000000e+02,9.481211934755022774e-01
4.380000000000000000e+02,9.480390158418433577e-01
4.390000000000000000e+02,9.479598548116373591e-01
4.400000000000000000e+02,9.478834077519456836e-01
4.410000000000000000e+02,9.478101473273247146e-01
4.420000000000000000e+02,9.477400707527615653e-01
4.430000000000000000e+02,9.476732539332485272e-01
4.440000000000000000e+02,9.476097630966743290e-01
4.450000000000000000e+02,9.475494937574417964e-01
4.460000000000000000e+02,9.474929840332673159e-01
4.470000000000000000e+02,9.474405401753125400e-01
4.480000000000000000e+02,9.473923345271813012e-01
4.490000000000000000e+02,9.473483204988890627e-01
4.500000000000000000e+02,9.473088255809707370e-01
4.510000000000000000e+02,9.472740242964736712e-01
4.520000000000000000e+02,9.472439550377018680e-01
4.530000000000000000e+02,9.472188494339638387e-01
4.540000000000000000e+02,9.471989275595299462e-01
4.550000000000000000e+02,9.471844777548253935e-01
4.560000000000000000e+02,9.471762843004138954e-01
4.570000000000000000e+02,9.471743065048215948e-01
4.580000000000000000e+02,9.471793704748056042e-01
4.590000000000000000e+02,9.471919320372375051e-01
4.600000000000000000e+02,9.472132654674463303e-01
4.610000000000000000e+02,9.472433183340603913e-01
4.620000000000000000e+02,9.472827124785423436e-01
4.630000000000000000e+02,9.473321442462738773e-01
4.640000000000000000e+02,9.473894822250198411e-01
4.650000000000000000e+02,9.474518714140235387e-01
4.660000000000000000e+02,9.475131150369090482e-01
4.670000000000000000e+02,9.475628261926003493e-01
4.680000000000000000e+02,9.475901234385022409e-01
4.690000000000000000e+02,9.475878000798140244e-01
4.700000000000000000e+02,9.475543009868243605e-01
4.710000000000000000e+02,9.474926352943288110e-01
4.720000000000000000e+02,9.474097895760618115e-01
4.730000000000000000e+02,9.473128548678538818e-01
4.740000000000000000e+02,9.472080007297414284e-01
4.750000000000000000e+02,9.470991861520986488e-01
4.760000000000000000e+02,9.469893959625396151e-01
4.770000000000000000e+02,9.468805327240160663e-01
4.780000000000000000e+02,9.467735984703103957e-01
4.790000000000000000e+02,9.466699457514100580e-01
4.800000000000000000e+02,9.465695209483290240e-01
4.810000000000000000e+02,9.464727805913443204e-01
4.820000000000000000e+02,9.463799567265580581e-01
4.830000000000000000e+02,9.462912190611521002e-01
4.840000000000000000e+02,9.462061052540913231e-01
4.850000000000000000e+02,9.461242511633531915e-01
4.860000000000000000e+02,9.460457242587201332e-01
4.870000000000000000e+02,9.459702301939292290e-01
4.880000000000000000e+02,9.458976946795054630e-01
4.890000000000000000e+02,9.458279465662876584e-01
4.900000000000000000e+02,9.457606098825095398e-01
4.910000000000000000e+02,9.456953637525420397e-01
4.920000000000000000e+02,9.456321629009525331e-01
4.930000000000000000e+02,9.455707765482160854e-01
4.940000000000000000e+02,9.455106113964203418e-01
4.950000000000000000e+02,9.454519122648807894e-01
4.960000000000000000e+02,9.453943520797633004e-01
4.970000000000000000e+02,9.453379111723857475e-01
4.980000000000000000e+02,9.452821173023149282e-01
4.990000000000000000e+02,9.452269633474940091e-01
5.000000000000000000e+02,9.451724394915929084e-01
5.010000000000000000e+02,9.451182913623520365e-01
5.020000000000000000e+02,9.450648079907971733e-01
5.030000000000000000e+02,9.450113561509633220e-01
5.040000000000000000e+02,9.449582948279761085e-01
5.050000000000000000e+02,9.449053344264919385e-01
5.060000000000000000e+02,9.448526561496225495e-01
5.070000000000000000e+02,9.448001062148998486e-01
5.080000000000000000e+02,9.447475120224230194e-01
5.090000000000000000e+02,9.446949790428890159e-01
5.100000000000000000e+02,9.446424705137376199e-01
5.110000000000000000e+02,9.445898253957391022e-01
5.120000000000000000e+02,9.445371598636455035e-01
5.130000000000000000e+02,9.444845061847583212e-01
5.140000000000000000e+02,9.444318610592912222e-01
5.150000000000000000e+02,9.443790875055815270e-01
5.160000000000000000e+02,9.443263354449841218e-01
5.170000000000000000e+02,9.442734565120798340e-01
5.180000000000000000e+02,9.442205121409782409e-01
5.190000000000000000e+02,9.441676154307172553e-01
5.200000000000000000e+02,9.441145961540621245e-01
5.210000000000000000e+02,9.440613393442632839e-01
5.220000000000000000e+02,9.440081750883435596e-01
5.230000000000000000e+02,9.439550146562365462e-01
5.240000000000000000e+02,9.439018178190340391e-01
5.250000000000000000e+02,9.438487766096840259e-01
5.260000000000000000e+02,9.437955168584725163e-01
5.270000000000000000e+02,9.437424125696510790e-01
5.280000000000000000e+02,9.436891798632133233e-01
5.290000000000000000e+02,9.436359073729085889e-01
5.300000000000000000e+02,9.435824969250743433e-01
5.310000000000000000e+02,9.435289649728129113e-01
5.320000000000000000e+02,9.434753374883370070e-01
5.330000000000000000e+02,9.434215914899463096e-01
5.340000000000000000e+02,9.433676483105483124e-01
5.350000000000000000e+02,9.433133228123816716e-01
5.360000000000000000e+02,9.432589243622906405e-01
5.370000000000000000e+02,9.432042043578814372e-01
5.380000000000000000e+02,9.431490701196879600e-01
5.390000000000000000e+02,9.430937200570351786e-01
5.400000000000000000e+02,9.430382764632130321e-01
5.410000000000000000e+02,9.429825574409189670e-01
5.420000000000000000e+02,9.429266822921137381e-01
5.430000000000000000e+02,9.428703650264972369e-01
5.440000000000000000e+02,9.428138174622002765e-01
5.450000000000000000e+02,9.427571246514995229e-01
5.460000000000000000e+02,9.427001878709716509e-01
5.470000000000000000e+02,9.426430220708607033e-01
5.480000000000000000e+02,9.425857200173552997e-01
5.490000000000000000e+02,9.425281040288170376e-01
5.500000000000000000e+02,9.424703729713902467e-01
5.510000000000000000e+02,9.424124581619902630e-01
5.520000000000000000e+02,9.423544342627808712e-01
5.530000000000000000e+02,9.422963498568067697e-01
5.540000000000000000e+02,9.422380203591802506e-01
5.550000000000000000e+02,9.421795575494428254e-01
5.560000000000000000e+02,9.421209730690945916e-01
5.570000000000000000e+02,9.420622821135986591e-01
5.580000000000000000e+02,9.420032859407905246e-01
5.590000000000000000e+02,9.419444399142524738e-01
5.600000000000000000e+02,9.418856429780807504e-01
5.610000000000000000e+02,9.418268003260192867e-01
5.620000000000000000e+02,9.417678462608906065e-01
5.630000000000000000e+02,9.417088256116008527e-01
5.640000000000000000e+02,9.416495820388264271e-01
5.650000000000000000e+02,9.415904146556893783e-01
5.660000000000000000e+02,9.415311676771821459e-01
5.670000000000000000e+02,9.414719085475994342e-01
5.680000000000000000e+02,9.414127812208145096e-01
5.690000000000000000e+02,9.413538253441281478e-01
5.700000000000000000e+02,9.412946763862894972e-01
5.710000000000000000e+02,9.412356026565961153e-01
5.720000000000000000e+02,9.411766180386885727e-01
5.730000000000000000e+02,9.411178050938225903e-01
5.740000000000000000e+02,9.410590827363758404e-01
5.750000000000000000e+02,9.410006085330039349e-01
5.760000000000000000e+02,9.409423385294831688e-01
5.770000000000000000e+02,9.408840576326689131e-01
5.780000000000000000e+02,9.408259355274535274e-01
5.790000000000000000e+02,9.407679596725965210e-01
5.800000000000000000e+02,9.407100847558822476e-01
5.810000000000000000e+02,9.406522220451271066e-01
5.820000000000000000e+02,9.405944718796914739e-01
5.830000000000000000e+02,9.405370558530392611e-01
5.840000000000000000e+02,9.404798696138352287e-01
5.850000000000000000e+02,9.404226233175456695e-01
5.860000000000000000e+02,9.403655951072804609e-01
5.870000000000000000e+02,9.403088760258140333e-01
5.880000000000000000e+02,9.402522559214372411e-01
5.890000000000000000e+02,9.401957831326510640e-01
5.900000000000000000e+02,9.401393762340900517e-01
5.910000000000000000e+02,9.400831448585893479e-01
5.920000000000000000e+02,9.400271379558670093e-01
