t,r2
2.170000000000000000e+02,9.963718170963459242e-01
2.180000000000000000e+02,9.963448319511442053e-01
2.190000000000000000e+02,9.963179424002027718e-01
2.200000000000000000e+02,9.962909499995307172e-01
2.210000000000000000e+02,9.962635290400490007e-01
2.220000000000000000e+02,9.962354392311179030e-01
2.230000000000000000e+02,9.962066090618880709e-01
2.240000000000000000e+02,9.961769499347957746e-01
2.250000000000000000e+02,9.961464891742494165e-01
2.260000000000000000e+02,9.961153792471111323e-01
2.270000000000000000e+02,9.960836941264179512e-01
2.280000000000000000e+02,9.960515083958040305e-01
2.290000000000000000e+02,9.960188297601321183e-01
2.300000000000000000e+02,9.959860189240659079e-01
2.310000000000000000e+02,9.959530954467556985e-01
2.320000000000000000e+02,9.959201424431696203e-01
2.330000000000000000e+02,9.958872674573980843e-01
2.340000000000000000e+02,9.958546363026392623e-01
2.350000000000000000e+02,9.958223278139778367e-01
2.360000000000000000e+02,9.957902510151255271e-01
2.370000000000000000e+02,9.957584821128402375e-01
2.380000000000000000e+02,9.957268959388668739e-01
2.390000000000000000e+02,9.956953704600430832e-01
2.400000000000000000e+02,9.956639527883989205e-01
2.410000000000000000e+02,9.956324328690187020e-01
2.420000000000000000e+02,9.956008164945405747e-01
2.430000000000000000e+02,9.955690954519124114e-01
2.440000000000000000e+02,9.955372393212013060e-01
2.450000000000000000e+02,9.955052315433299270e-01
2.460000000000000000e+02,9.954730588912610312e-01
2.470000000000000000e+02,9.954407188049925193e-01
2.480000000000000000e+02,9.954082630159606371e-01
2.490000000000000000e+02,9.953756891615667124e-01
2.500000000000000000e+02,9.953430371827380885e-01
2.510000000000000000e+02,9.953104423744431051e-01
2.520000000000000000e+02,9.952778493580715091e-01
2.530000000000000000e+02,9.952452218252231253e-01
2.540000000000000000e+02,9.952126492483817088e-01
2.550000000000000000e+02,9.951802167111919450e-01
2.560000000000000000e+02,9.951478398126039071e-01
2.570000000000000000e+02,9.951156934144049782e-01
2.580000000000000000e+02,9.950836251379044928e-01
2.590000000000000000e+02,9.950517927133137874e-01
2.600000000000000000e+02,9.950200844328399574e-01
2.610000000000000000e+02,9.949884386081592202e-01
2.620000000000000000e+02,9.949570063705528433e-01
2.630000000000000000e+02,9.949257130400407378e-01
2.640000000000000000e+02,9.948946616777721852e-01
2.650000000000000000e+02,9.948638558181946978e-01
2.660000000000000000e+02,9.948332557180669111e-01
2.670000000000000000e+02,9.948027951821222237e-01
2.680000000000000000e+02,9.947725635689034229e-01
2.690000000000000000e+02,9.947423562707661260e-01
2.700000000000000000e+02,9.947123548093153023e-01
2.710000000000000000e+02,9.946824636534778996e-01
2.720000000000000000e+02,9.946525847395957243e-01
2.730000000000000000e+02,9.946226588200797192e-01
2.740000000000000000e+02,9.945926110189988734e-01
2.750000000000000000e+02,9.945623934848182301e-01
2.760000000000000000e+02,9.945319867654914825e-01
2.770000000000000000e+02,9.945012040237610762e-01
2.780000000000000000e+02,9.944700380980880938e-01
2.790000000000000000e+02,9.944385067602291572e-01
2.800000000000000000e+02,9.944067199273669555e-01
2.810000000000000000e+02,9.943746792956201785e-01
2.820000000000000000e+02,9.943424274214397451e-01
2.830000000000000000e+02,9.943100681381398243e-01
2.840000000000000000e+02,9.942776756013119721e-01
2.850000000000000000e+02,9.942452892570962097e-01
2.860000000000000000e+02,9.942129001522336251e-01
2.870000000000000000e+02,9.941806456151047744e-01
2.880000000000000000e+02,9.941485275254603460e-01
2.890000000000000000e+02,9.941166986202113476e-01
2.900000000000000000e+02,9.940850307612605352e-01
2.910000000000000000e+02,9.940535853149314871e-01
2.920000000000000000e+02,9.940224504233606817e-01
2.930000000000000000e+02,9.939915472004910990e-01
2.940000000000000000e+02,9.939608033908436946e-01
2.950000000000000000e+02,9.939301536952426241e-01
2.960000000000000000e+02,9.938996726188507047e-01
2.970000000000000000e+02,9.938692295411009070e-01
2.980000000000000000e+02,9.938387676690202399e-01
2.990000000000000000e+02,9.938083956181134049e-01
3.000000000000000000e+02,9.937780260674924371e-01
3.010000000000000000e+02,9.937476450319840948e-01
3.020000000000000000e+02,9.937172334422357256e-01
3.030000000000000000e+02,9.936867914615736819e-01
3.040000000000000000e+02,9.936561961354116734e-01
3.050000000000000000e+02,9.936254543612181855e-01
3.060000000000000000e+02,9.935946370011703443e-01
3.070000000000000000e+02,9.935635624577769942e-01
3.080000000000000000e+02,9.935323362219092846e-01
3.090000000000000000e+02,9.935009204452009968e-01
3.100000000000000000e+02,9.934692944191513275e-01
3.110000000000000000e+02,9.934375439199308877e-01
3.120000000000000000e+02,9.934055032449444766e-01
3.130000000000000000e+02,9.933733059238000207e-01
3.140000000000000000e+02,9.933408554521412359e-01
3.150000000000000000e+02,9.933082876469824241e-01
3.160000000000000000e+02,9.932755548388675360e-01
3.170000000000000000e+02,9.932428348004470609e-01
3.180000000000000000e+02,9.932099338727935489e-01
3.190000000000000000e+02,9.931769724263224131e-01
3.200000000000000000e+02,9.931439452533363799e-01
3.210000000000000000e+02,9.931109359759950905e-01
3.220000000000000000e+02,9.930780859070170719e-01
3.230000000000000000e+02,9.930453587475276400e-01
3.240000000000000000e+02,9.930127519728555452e-01
3.250000000000000000e+02,9.929802383783312703e-01
3.260000000000000000e+02,9.929478422963960993e-01
3.270000000000000000e+02,9.929155090271598594e-01
3.280000000000000000e+02,9.928832322998678572e-01
3.290000000000000000e+02,9.928511271871715005e-01
3.300000000000000000e+02,9.928191665667946975e-01
3.310000000000000000e+02,9.927872087618492269e-01
3.320000000000000000e+02,9.927551919492975108e-01
3.330000000000000000e+02,9.927230605564197896e-01
3.340000000000000000e+02,9.926907877170135786e-01
3.350000000000000000e+02,9.926583991525161910e-01
3.360000000000000000e+02,9.926257977607112482e-01
3.370000000000000000e+02,9.925929906858198537e-01
3.380000000000000000e+02,9.925599095668947713e-01
3.390000000000000000e+02,9.925264741830975845e-01
3.400000000000000000e+02,9.924926206385137339e-01
3.410000000000000000e+02,9.924583064989481729e-01
3.420000000000000000e+02,9.924236228565059825e-01
3.430000000000000000e+02,9.923885140950589046e-01
3.440000000000000000e+02,9.923531304446824297e-01
3.450000000000000000e+02,9.923173439675413432e-01
3.460000000000000000e+02,9.922811743393390449e-01
3.470000000000000000e+02,9.922446691721908962e-01
3.480000000000000000e+02,9.922077236507018672e-01
3.490000000000000000e+02,9.921704731545611944e-01
3.500000000000000000e+02,9.921330133878034641e-01
3.510000000000000000e+02,9.920953596909478645e-01
3.520000000000000000e+02,9.920575562786260182e-01
3.530000000000000000e+02,9.920195563284388562e-01
3.540000000000000000e+02,9.919814134562584540e-01
3.550000000000000000e+02,9.919431045260612700e-01
3.560000000000000000e+02,9.919046223277643293e-01
3.570000000000000000e+02,9.918660768913269976e-01
3.580000000000000000e+02,9.918274763358656543e-01
3.590000000000000000e+02,9.917888586000034312e-01
3.600000000000000000e+02,9.917502198803658242e-01
3.610000000000000000e+02,9.917115562610390178e-01
3.620000000000000000e+02,9.916728263145252464e-01
3.630000000000000000e+02,9.916339837260235157e-01
3.640000000000000000e+02,9.915949316265276758e-01
3.650000000000000000e+02,9.915556273558873146e-01
3.660000000000000000e+02,9.915160184858132775e-01
3.670000000000000000e+02,9.914761519666909217e-01
3.680000000000000000e+02,9.914357684723136277e-01
3.690000000000000000e+02,9.913950797813922966e-01
3.700000000000000000e+02,9.913540285228696902e-01
3.710000000000000000e+02,9.913124810327442749e-01
3.720000000000000000e+02,9.912704232306809304e-01
3.730000000000000000e+02,9.912276927993506348e-01
3.740000000000000000e+02,9.911844317267570759e-01
3.750000000000000000e+02,9.911405545352267588e-01
3.760000000000000000e+02,9.910960266240887995e-01
3.770000000000000000e+02,9.910508265998835276e-01
3.780000000000000000e+02,9.910050533708785192e-01
3.790000000000000000e+02,9.909585586016304015e-01
3.800000000000000000e+02,9.909113611775750563e-01
3.810000000000000000e+02,9.908633657498289171e-01
3.820000000000000000e+02,9.908146164732483108e-01
3.830000000000000000e+02,9.907648503640744675e-01
3.840000000000000000e+02,9.907140474577106337e-01
3.850000000000000000e+02,9.906622153403299436e-01
3.860000000000000000e+02,9.906093881795502432e-01
3.870000000000000000e+02,9.905554278686653502e-01
3.880000000000000000e+02,9.905001848667632780e-01
3.890000000000000000e+02,9.904432220444175927e-01
3.900000000000000000e+02,9.903843317685382397e-01
3.910000000000000000e+02,9.903231722841768780e-01
3.920000000000000000e+02,9.902595405276412022e-01
3.930000000000000000e+02,9.901928468186529386e-01
3.940000000000000000e+02,9.901227216247934226e-01
3.950000000000000000e+02,9.900482626094379013e-01
3.960000000000000000e+02,9.899688893470371953e-01
3.970000000000000000e+02,9.898835143130234604e-01
3.980000000000000000e+02,9.897908562948447564e-01
3.990000000000000000e+02,9.896891218054044703e-01
4.000000000000000000e+02,9.895755512059731807e-01
4.010000000000000000e+02,9.894469285194211761e-01
4.020000000000000000e+02,9.892981861383588482e-01
4.030000000000000000e+02,9.891238924897634011e-01
4.040000000000000000e+02,9.889182855368930936e-01
4.050000000000000000e+02,9.886809302142394174e-01
4.060000000000000000e+02,9.884203701825755584e-01
4.070000000000000000e+02,9.881549081647500454e-01
4.080000000000000000e+02,9.879085340318242148e-01
4.090000000000000000e+02,9.877006413386335559e-01
4.100000000000000000e+02,9.875396792724246975e-01
4.110000000000000000e+02,9.874218312925174823e-01
4.120000000000000000e+02,9.873403623778909122e-01
4.130000000000000000e+02,9.872893849151589407e-01
4.140000000000000000e+02,9.872638580020676180e-01
4.150000000000000000e+02,9.872596529395999410e-01
4.160000000000000000e+02,9.872737800579528544e-01
4.170000000000000000e+02,9.873038468245087795e-01
4.180000000000000000e+02,9.873480452483367475e-01
4.190000000000000000e+02,9.874055847463522051e-01
4.200000000000000000e+02,9.874769962097194043e-01
4.210000000000000000e+02,9.875612496877230750e-01
4.220000000000000000e+02,9.876565050320956773e-01
4.230000000000000000e+02,9.877617745238830294e-01
4.240000000000000000e+02,9.878764629908766137e-01
4.250000000000000000e+02,9.879999802528557362e-01
4.260000000000000000e+02,9.881320002313810358e-01
4.270000000000000000e+02,9.882718244647293870e-01
4.280000000000000000e+02,9.884181257163652257e-01
4.290000000000000000e+02,9.885685887820601092e-01
4.300000000000000000e+02,9.887183146045103177e-01
4.310000000000000000e+02,9.888594367882038716e-01
4.320000000000000000e+02,9.889816894142081649e-01
4.330000000000000000e+02,9.890765739642422005e-01
4.340000000000000000e+02,9.891415103339386006e-01
4.350000000000000000e+02,9.891793434661506623e-01
4.360000000000000000e+02,9.891954751989330274e-01
4.370000000000000000e+02,9.891951271746088903e-01
4.380000000000000000e+02,9.891827220992550629e-01
4.390000000000000000e+02,9.891615378608176190e-01
4.400000000000000000e+02,9.891342247470203963e-01
4.410000000000000000e+02,9.891027378045651464e-01
4.420000000000000000e+02,9.890686048945952491e-01
4.430000000000000000e+02,9.890330783596517072e-01
4.440000000000000000e+02,9.889970453395745542e-01
4.450000000000000000e+02,9.889610352174320607e-01
4.460000000000000000e+02,9.889254569037119191e-01
4.470000000000000000e+02,9.888907801215457427e-01
4.480000000000000000e+02,9.888571590444595882e-01
4.490000000000000000e+02,9.888248072079767192e-01
4.500000000000000000e+02,9.887936318129070257e-01
4.510000000000000000e+02,9.887636500812668761e-01
4.520000000000000000e+02,9.887348225281495928e-01
4.530000000000000000e+02,9.887071637074831276e-01
4.540000000000000000e+02,9.886805680307715338e-01
4.550000000000000000e+02,9.886550184936294672e-01
4.560000000000000000e+02,9.886303474760009813e-01
4.570000000000000000e+02,9.886066199686882605e-01
4.580000000000000000e+02,9.885835061761150122e-01
4.590000000000000000e+02,9.885610513630265217e-01
4.600000000000000000e+02,9.885390734942932633e-01
4.610000000000000000e+02,9.885175784534671051e-01
4.620000000000000000e+02,9.884964358650298877e-01
4.630000000000000000e+02,9.884757917256375981e-01
4.640000000000000000e+02,9.884554690094157214e-01
4.650000000000000000e+02,9.884355338297452498e-01
4.660000000000000000e+02,9.884159618731779284e-01
4.670000000000000000e+02,9.883966770073933095e-01
4.680000000000000000e+02,9.883775395164948741e-01
4.690000000000000000e+02,9.883586715815917412e-01
4.700000000000000000e+02,9.883399074452938748e-01
4.710000000000000000e+02,9.883213572644625744e-01
4.720000000000000000e+02,9.883029473529968412e-01
4.730000000000000000e+02,9.882847341386645779e-01
4.740000000000000000e+02,9.882668037183730547e-01
4.750000000000000000e+02,9.882490383381112853e-01
4.760000000000000000e+02,9.882313722338262885e-01
4.770000000000000000e+02,9.882140159419676717e-01
4.780000000000000000e+02,9.881967577902623923e-01
4.790000000000000000e+02,9.881796936174366275e-01
4.800000000000000000e+02,9.881626284395491622e-01
4.810000000000000000e+02,9.881456154889673993e-01
4.820000000000000000e+02,9.881286440797936166e-01
4.830000000000000000e+02,9.881117532659627889e-01
4.840000000000000000e+02,9.880948122399921818e-01
4.850000000000000000e+02,9.880778678756255706e-01
4.860000000000000000e+02,9.880607859584998875e-01
4.870000000000000000e+02,9.880437043399272756e-01
4.880000000000000000e+02,9.880265580106112333e-01
4.890000000000000000e+02,9.880093126113727031e-01
4.900000000000000000e+02,9.879919415923582582e-01
4.910000000000000000e+02,9.879743587402519678e-01
4.920000000000000000e+02,9.879566731453759409e-01
4.930000000000000000e+02,9.879388152697676784e-01
4.940000000000000000e+02,9.879206221580638658e-01
4.950000000000000000e+02,9.879021677968535808e-01
4.960000000000000000e+02,9.878834500402372543e-01
4.970000000000000000e+02,9.878643912486863021e-01
4.980000000000000000e+02,9.878450131726347339e-01
4.990000000000000000e+02,9.878252907577301789e-01
5.000000000000000000e+02,9.878051540562118316e-01
5.010000000000000000e+02,9.877848654320108279e-01
5.020000000000000000e+02,9.877643348203001272e-01
5.030000000000000000e+02,9.877435248517224542e-01
5.040000000000000000e+02,9.877224190077757981e-01
5.050000000000000000e+02,9.877011865322721240e-01
5.060000000000000000e+02,9.876797088745092879e-01
5.070000000000000000e+02,9.876579956233833002e-01
5.080000000000000000e+02,9.876362182652995703e-01
5.090000000000000000e+02,9.876143014644276352e-01
5.100000000000000000e+02,9.875924102978688168e-01
5.110000000000000000e+02,9.875704064114618763e-01
5.120000000000000000e+02,9.875485137568259519e-01
5.130000000000000000e+02,9.875265225820688553e-01
5.140000000000000000e+02,9.875046527356873272e-01
5.150000000000000000e+02,9.874827864687628631e-01
5.160000000000000000e+02,9.874610305169574387e-01
5.170000000000000000e+02,9.874392839260331955e-01
5.180000000000000000e+02,9.874176891971558900e-01
5.190000000000000000e+02,9.873962200181746196e-01
5.200000000000000000e+02,9.873747405686137402e-01
5.210000000000000000e+02,9.873534833571235847e-01
5.220000000000000000e+02,9.873322193998365082e-01
5.230000000000000000e+02,9.873111057006982438e-01
5.240000000000000000e+02,9.872899861898255525e-01
5.250000000000000000e+02,9.872689453157059702e-01
5.260000000000000000e+02,9.872479232671818039e-01
5.270000000000000000e+02,9.872269873122250239e-01
5.280000000000000000e+02,9.872060356377152512e-01
5.290000000000000000e+02,9.871851813145006149e-01
5.300000000000000000e+02,9.871643339561383401e-01
5.310000000000000000e+02,9.871435735573563797e-01
5.320000000000000000e+02,9.871228857343981034e-01
5.330000000000000000e+02,9.871020791478498646e-01
5.340000000000000000e+02,9.870812843117943158e-01
5.350000000000000000e+02,9.870604301387434498e-01
5.360000000000000000e+02,9.870395538727501084e-01
5.370000000000000000e+02,9.870186177497105584e-01
5.380000000000000000e+02,9.869976596603668995e-01
5.390000000000000000e+02,9.869765497350537764e-01
5.400000000000000000e+02,9.869552965728971561e-01
5.410000000000000000e+02,9.869339982599935057e-01
5.420000000000000000e+02,9.869125291921830856e-01
5.430000000000000000e+02,9.868910304242914933e-01
5.440000000000000000e+02,9.868694264067338073e-01
5.450000000000000000e+02,9.868477666802266679e-01
5.460000000000000000e+02,9.868259913965977681e-01
5.470000000000000000e+02,9.868040321294965223e-01
5.480000000000000000e+02,9.867819894815317294e-01
5.490000000000000000e+02,9.867599300942908602e-01
5.500000000000000000e+02,9.867378361310231716e-01
5.510000000000000000e+02,9.867156992839117846e-01
5.520000000000000000e+02,9.866936409474476033e-01
5.530000000000000000e+02,9.866716140568140281e-01
5.540000000000000000e+02,9.866495973117680451e-01
5.550000000000000000e+02,9.866276486271619017e-01
5.560000000000000000e+02,9.866057448881083713e-01
5.570000000000000000e+02,9.865839193840616472e-01
5.580000000000000000e+02,9.865621645054957201e-01
5.590000000000000000e+02,9.865404795201975219e-01
5.600000000000000000e+02,9.865187125611868391e-01
5.610000000000000000e+02,9.864970444489123969e-01
5.620000000000000000e+02,9.864753634094569623e-01
5.630000000000000000e+02,9.864538234158360952e-01
5.640000000000000000e+02,9.864322808030824286e-01
5.650000000000000000e+02,9.864107931487895442e-01
5.660000000000000000e+02,9.863894387591962687e-01
5.670000000000000000e+02,9.863680372149091768e-01
5.680000000000000000e+02,9.863466898730999244e-01
5.690000000000000000e+02,9.863253399884075456e-01
5.700000000000000000e+02,9.863039606368474432e-01
5.710000000000000000e+02,9.862826347043842645e-01
5.720000000000000000e+02,9.862613498370068621e-01
5.730000000000000000e+02,9.862400480139819070e-01
5.740000000000000000e+02,9.862186303781982355e-01
5.750000000000000000e+02,9.861972049807580243e-01
5.760000000000000000e+02,9.861757289009170924e-01
5.770000000000000000e+02,9.861542285916544692e-01
5.780000000000000000e+02,9.861326678225021958e-01
5.790000000000000000e+02,9.861110537235366902e-01
5.800000000000000000e+02,9.860893902651383103e-01
5.810000000000000000e+02,9.860676707213654746e-01
5.820000000000000000e+02,9.860459673554423654e-01
5.830000000000000000e+02,9.860243212089072617e-01
5.840000000000000000e+02,9.860027446138586171e-01
5.850000000000000000e+02,9.859811389325812137e-01
5.860000000000000000e+02,9.859596258088385579e-01
5.870000000000000000e+02,9.859381757421709080e-01
5.880000000000000000e+02,9.859167565322755067e-01
5.890000000000000000e+02,9.858952871004488250e-01
5.900000000000000000e+02,9.858738410395713192e-01
5.910000000000000000e+02,9.858523583176893590e-01
5.920000000000000000e+02,9.858308420573562714e-01
5.930000000000000000e+02,9.858093496112549925e-01
5.940000000000000000e+02,9.857877893597970509e-01
5.950000000000000000e+02,9.857662325601188602e-01
5.960000000000000000e+02,9.857448555688140823e-01
5.970000000000000000e+02,9.857234729724866362e-01
5.980000000000000000e+02,9.857020074535978171e-01
5.990000000000000000e+02,9.856806149091191793e-01
6.000000000000000000e+02,9.856590936626873356e-01
6.010000000000000000e+02,9.856375204793154099e-01
6.020000000000000000e+02,9.856159005580260590e-01
6.030000000000000000e+02,9.855941220490630483e-01
6.040000000000000000e+02,9.855723217564414940e-01
6.050000000000000000e+02,9.855504962864214402e-01
6.060000000000000000e+02,9.855286386872179616e-01
6.070000000000000000e+02,9.855066371673756320e-01
6.080000000000000000e+02,9.854845762354096372e-01
6.090000000000000000e+02,9.854625242743464408e-01
6.100000000000000000e+02,9.854404109922864086e-01
6.110000000000000000e+02,9.854181496665511686e-01
6.120000000000000000e+02,9.853957260691332820e-01
6.130000000000000000e+02,9.853732898405169749e-01
6.140000000000000000e+02,9.853508261092288611e-01
6.150000000000000000e+02,9.853282710157948987e-01
6.160000000000000000e+02,9.853056708706909861e-01
6.170000000000000000e+02,9.852831303117487449e-01
6.180000000000000000e+02,9.852606329870599033e-01
6.190000000000000000e+02,9.852382499602778676e-01
6.200000000000000000e+02,9.852160008978924077e-01
6.210000000000000000e+02,9.851937642978007004e-01
6.220000000000000000e+02,9.851714422546921091e-01
6.230000000000000000e+02,9.851491612117442287e-01
6.240000000000000000e+02,9.851270899691628724e-01
6.250000000000000000e+02,9.851051285277913072e-01
6.260000000000000000e+02,9.850834380374877686e-01
6.270000000000000000e+02,9.850619275703148547e-01
6.280000000000000000e+02,9.850405284782034476e-01
6.290000000000000000e+02,9.850192429523418891e-01
6.300000000000000000e+02,9.849982959789286285e-01
6.310000000000000000e+02,9.849775266631678461e-01
6.320000000000000000e+02,9.849569459735387777e-01
6.330000000000000000e+02,9.849366857410117859e-01
6.340000000000000000e+02,9.849167171089389106e-01
6.350000000000000000e+02,9.848969915165726174e-01
6.360000000000000000e+02,9.848774742423636042e-01
6.370000000000000000e+02,9.848582338415671211e-01
6.380000000000000000e+02,9.848391123754772769e-01
6.390000000000000000e+02,9.848202141853981129e-01
6.400000000000000000e+02,9.848014352139721206e-01
6.410000000000000000e+02,9.847828201901921430e-01
6.420000000000000000e+02,9.847644067207927954e-01
6.430000000000000000e+02,9.847461265236437944e-01
6.440000000000000000e+02,9.847280168041229187e-01
6.450000000000000000e+02,9.847099898789105632e-01
6.460000000000000000e+02,9.846920452912709676e-01
6.470000000000000000e+02,9.846742723342732928e-01
6.480000000000000000e+02,9.846566367500625416e-01
6.490000000000000000e+02,9.846389561645864097e-01
6.500000000000000000e+02,9.846212971324631580e-01
6.510000000000000000e+02,9.846034989866931930e-01
6.520000000000000000e+02,9.845858500072974806e-01
6.530000000000000000e+02,9.845681152273644265e-01
6.540000000000000000e+02,9.845503836990109336e-01
6.550000000000000000e+02,9.845326882023566206e-01
6.560000000000000000e+02,9.845149565572546280e-01
6.570000000000000000e+02,9.844971707306828801e-01
6.580000000000000000e+02,9.844793600672644418e-01
6.590000000000000000e+02,9.844614258956879693e-01
6.600000000000000000e+02,9.844434947789303392e-01
6.610000000000000000e+02,9.844253297790790391e-01
6.620000000000000000e+02,9.844071705566057595e-01
6.630000000000000000e+02,9.843888869126010688e-01
6.640000000000000000e+02,9.843705945562992721e-01
6.650000000000000000e+02,9.843522419739832996e-01
6.660000000000000000e+02,9.843339058852085266e-01
6.670000000000000000e+02,9.843154267135459934e-01
6.680000000000000000e+02,9.842970248226053931e-01
6.690000000000000000e+02,9.842785653705243831e-01
6.700000000000000000e+02,9.842599868839501109e-01
6.710000000000000000e+02,9.842414125818571558e-01
6.720000000000000000e+02,9.842229228715493328e-01
6.730000000000000000e+02,9.842043952556016606e-01
6.740000000000000000e+02,9.841859649303482671e-01
6.750000000000000000e+02,9.841675491937933451e-01
6.760000000000000000e+02,9.841491884394349965e-01
6.770000000000000000e+02,9.841309829698966505e-01
6.780000000000000000e+02,9.841128879033338439e-01
6.790000000000000000e+02,9.840949583068556716e-01
6.800000000000000000e+02,9.840770964576160962e-01
6.810000000000000000e+02,9.840593813837832382e-01
6.820000000000000000e+02,9.840417232403111392e-01
6.830000000000000000e+02,9.840240640526782823e-01
6.840000000000000000e+02,9.840065385541747478e-01
6.850000000000000000e+02,9.839891202269785975e-01
6.860000000000000000e+02,9.839718219688046164e-01
6.870000000000000000e+02,9.839546648764652126e-01
6.880000000000000000e+02,9.839377563753720635e-01
6.890000000000000000e+02,9.839208726858528209e-01
6.900000000000000000e+02,9.839042000831949020e-01
6.910000000000000000e+02,9.838877161395418458e-01
6.920000000000000000e+02,9.838713608838225433e-01
6.930000000000000000e+02,9.838551718076347097e-01
6.940000000000000000e+02,9.838390147789733975e-01
6.950000000000000000e+02,9.838229344112359165e-01
6.960000000000000000e+02,9.838070215135759078e-01
6.970000000000000000e+02,9.837911988094047988e-01
6.980000000000000000e+02,9.837753981646462087e-01
6.990000000000000000e+02,9.837596350931757661e-01
7.000000000000000000e+02,9.837439660719373702e-01
7.010000000000000000e+02,9.837284214420272122e-01
7.020000000000000000e+02,9.837128404537610615e-01
7.030000000000000000e+02,9.836973109277309391e-01
7.040000000000000000e+02,9.836818971031939807e-01
7.050000000000000000e+02,9.836664941039706678e-01
7.060000000000000000e+02,9.836512464817329660e-01
7.070000000000000000e+02,9.836360123053699001e-01
7.080000000000000000e+02,9.836208302880052878e-01
7.090000000000000000e+02,9.836056025092136945e-01
7.100000000000000000e+02,9.835903661322857872e-01
7.110000000000000000e+02,9.835751187984775878e-01
7.120000000000000000e+02,9.835599233955283349e-01
7.130000000000000000e+02,9.835447307571945075e-01
7.140000000000000000e+02,9.835295274175167579e-01
7.150000000000000000e+02,9.835142009783246486e-01
7.160000000000000000e+02,9.834989081472765848e-01
7.170000000000000000e+02,9.834835888628801204e-01
7.180000000000000000e+02,9.834683512223397761e-01
7.190000000000000000e+02,9.834530521399978964e-01
7.200000000000000000e+02,9.834377680344946748e-01
7.210000000000000000e+02,9.834224212846420787e-01
7.220000000000000000e+02,9.834070884665502277e-01
7.230000000000000000e+02,9.833918033819728510e-01
7.240000000000000000e+02,9.833764555164864474e-01
7.250000000000000000e+02,9.833611540719554567e-01
7.260000000000000000e+02,9.833459685570148379e-01
7.270000000000000000e+02,9.833307880182352578e-01
7.280000000000000000e+02,9.833157329222076415e-01
7.290000000000000000e+02,9.833008185847891269e-01
7.300000000000000000e+02,9.832860058782492141e-01
7.310000000000000000e+02,9.832713788176477010e-01
7.320000000000000000e+02,9.832569772669029762e-01
7.330000000000000000e+02,9.832426983826937361e-01
7.340000000000000000e+02,9.832285284612383158e-01
7.350000000000000000e+02,9.832146579926166474e-01
7.360000000000000000e+02,9.832007943502103497e-01
7.370000000000000000e+02,9.831870647876327363e-01
7.380000000000000000e+02,9.831735230422551375e-01
7.390000000000000000e+02,9.831601825488962554e-01
7.400000000000000000e+02,9.831469601735840502e-01
7.410000000000000000e+02,9.831339845883232398e-01
7.420000000000000000e+02,9.831211660697363186e-01
7.430000000000000000e+02,9.831087146836371415e-01
7.440000000000000000e+02,9.830963937391437035e-01
7.450000000000000000e+02,9.830843380406297793e-01
7.460000000000000000e+02,9.830725434384802730e-01
7.470000000000000000e+02,9.830609489512226462e-01
7.480000000000000000e+02,9.830495850255609458e-01
7.490000000000000000e+02,9.830385656590314714e-01
7.500000000000000000e+02,9.830277324167480124e-01
7.510000000000000000e+02,9.830170874870967079e-01
7.520000000000000000e+02,9.830067298239826279e-01
7.530000000000000000e+02,9.829966106879938215e-01
7.540000000000000000e+02,9.829867386789039596e-01
7.550000000000000000e+02,9.829770508859503320e-01
7.560000000000000000e+02,9.829676188999137976e-01
7.570000000000000000e+02,9.829584164237092914e-01
7.580000000000000000e+02,9.829494267293452658e-01
7.590000000000000000e+02,9.829405459260617262e-01
7.600000000000000000e+02,9.829319520835830826e-01
7.610000000000000000e+02,9.829235326849593557e-01
7.620000000000000000e+02,9.829153729098849546e-01
7.630000000000000000e+02,9.829073953141803655e-01
7.640000000000000000e+02,9.828995862227785096e-01
7.650000000000000000e+02,9.828919635535693367e-01
7.660000000000000000e+02,9.828844314319739039e-01
7.670000000000000000e+02,9.828770513173208379e-01
7.680000000000000000e+02,9.828697035914665259e-01
7.690000000000000000e+02,9.828625187588519996e-01
7.700000000000000000e+02,9.828554949999864787e-01
7.710000000000000000e+02,9.828485870564850346e-01
7.720000000000000000e+02,9.828418199369223229e-01
7.730000000000000000e+02,9.828350771675146147e-01
7.740000000000000000e+02,9.828282767600940995e-01
7.750000000000000000e+02,9.828215619512752355e-01
7.760000000000000000e+02,9.828149082207330300e-01
7.770000000000000000e+02,9.828082677636876818e-01
7.780000000000000000e+02,9.828016456810644286e-01
7.790000000000000000e+02,9.827949639945295912e-01
7.800000000000000000e+02,9.827883755799032839e-01
7.810000000000000000e+02,9.827817418943943784e-01
7.820000000000000000e+02,9.827750446244366556e-01
7.830000000000000000e+02,9.827684342639299020e-01
7.840000000000000000e+02,9.827619000752451095e-01
7.850000000000000000e+02,9.827552725938308864e-01
7.860000000000000000e+02,9.827486731675584286e-01
7.870000000000000000e+02,9.827421419551142234e-01
7.880000000000000000e+02,9.827355954214272993e-01
7.890000000000000000e+02,9.827292260725654094e-01
7.900000000000000000e+02,9.827227731269296829e-01
7.910000000000000000e+02,9.827164735346352042e-01
7.920000000000000000e+02,9.827101688933702617e-01
7.930000000000000000e+02,9.827039199905991396e-01
7.940000000000000000e+02,9.826978628031129981e-01
7.950000000000000000e+02,9.826918876687451565e-01
7.960000000000000000e+02,9.826860867393906185e-01
7.970000000000000000e+02,9.826804954474755993e-01
7.980000000000000000e+02,9.826750346925761104e-01
7.990000000000000000e+02,9.826697447147196840e-01
